ano_letivo,ra,nome,ano_nasc,idade,genero,pedra
2023,RA-1043,Aluno-1043,2013,10,Masculino,Agata
2023,RA-716,Aluno-716,2013,10,Masculino,Agata
2023,RA-1044,Aluno-1044,2013,10,Feminino,Ametista
2023,RA-745,Aluno-745,2013,10,Masculino,Ametista
2023,RA-717,Aluno-717,2012,11,Feminino,Agata
2023,RA-718,Aluno-718,2014,9,Feminino,Topazio
2023,RA-721,Aluno-721,2014,9,Feminino,Topazio
2023,RA-746,Aluno-746,2014,9,Masculino,Agata
2023,RA-1045,Aluno-1045,2012,11,Feminino,Topazio
2023,RA-483,Aluno-483,2011,12,Feminino,Agata
2023,RA-1046,Aluno-1046,2014,9,Masculino,Agata
2023,RA-1047,Aluno-1047,2014,9,Masculino,Ametista
2023,RA-570,Aluno-570,2012,11,Feminino,Agata
2023,RA-1048,Aluno-1048,2013,10,Feminino,Ametista
2023,RA-1049,Aluno-1049,2013,10,Masculino,Ametista
2023,RA-1050,Aluno-1050,2012,11,Masculino,Ametista
2023,RA-1051,Aluno-1051,2014,9,Feminino,Topazio
2023,RA-707,Aluno-707,2012,11,Feminino,Agata
2023,RA-1052,Aluno-1052,2014,9,Masculino,Agata
2023,RA-580,Aluno-580,2012,11,Feminino,Topazio
2023,RA-581,Aluno-581,2012,11,Masculino,Ametista
2023,RA-735,Aluno-735,2012,11,Feminino,Ametista
2023,RA-710,Aluno-710,2012,11,Masculino,Ametista
2023,RA-712,Aluno-712,2011,12,Masculino,Agata
2023,RA-549,Aluno-549,2012,11,Masculino,Ametista
2023,RA-679,Aluno-679,2012,11,Masculino,Agata
2023,RA-571,Aluno-571,2011,12,Feminino,Agata
2023,RA-714,Aluno-714,2011,12,Masculino,Agata
2023,RA-737,Aluno-737,2013,10,Feminino,Topazio
2023,RA-577,Aluno-577,2012,11,Feminino,Ametista
2023,RA-1053,Aluno-1053,2014,9,Masculino,Ametista
2023,RA-731,Aluno-731,2012,11,Feminino,Agata
2023,RA-552,Aluno-552,2011,12,Masculino,Quartzo
2023,RA-1054,Aluno-1054,2010,13,Masculino,Ametista
2023,RA-1055,Aluno-1055,2012,11,Masculino,Quartzo
2023,RA-597,Aluno-597,2013,10,Masculino,Topazio
2023,RA-624,Aluno-624,2012,11,Masculino,Topazio
2023,RA-776,Aluno-776,2013,10,Feminino,Quartzo
2023,RA-600,Aluno-600,2013,10,Feminino,Ametista
2023,RA-1056,Aluno-1056,2014,9,Masculino,Topazio
2023,RA-791,Aluno-791,2011,12,Feminino,Agata
2023,RA-601,Aluno-601,2014,9,Masculino,Topazio
2023,RA-762,Aluno-762,2010,13,Masculino,Ametista
2023,RA-778,Aluno-778,2013,10,Feminino,Ametista
2023,RA-628,Aluno-628,2011,12,Masculino,Topazio
2023,RA-606,Aluno-606,2012,11,Masculino,Ametista
2023,RA-766,Aluno-766,2012,11,Feminino,Topazio
2023,RA-607,Aluno-607,2012,11,Masculino,Ametista
2023,RA-608,Aluno-608,2012,11,Masculino,Ametista
2023,RA-788,Aluno-788,2014,9,Masculino,Ametista
2023,RA-784,Aluno-784,2013,10,Feminino,Topazio
2023,RA-785,Aluno-785,2013,10,Feminino,Topazio
2023,RA-587,Aluno-587,2012,11,Masculino,Agata
2023,RA-790,Aluno-790,2011,12,Masculino,Agata
2023,RA-663,Aluno-663,2012,11,Masculino,Agata
2023,RA-664,Aluno-664,2012,11,Feminino,Topazio
2023,RA-761,Aluno-761,2013,10,Masculino,Topazio
2023,RA-1057,Aluno-1057,2014,9,Feminino,Topazio
2023,RA-629,Aluno-629,2013,10,Feminino,Topazio
2023,RA-832,Aluno-832,2013,10,Masculino,Topazio
2023,RA-594,Aluno-594,2012,11,Masculino,Agata
2023,RA-617,Aluno-617,2011,12,Feminino,Agata
2023,RA-767,Aluno-767,2012,11,Masculino,Ametista
2023,RA-1058,Aluno-1058,2014,9,Feminino,Ametista
2023,RA-747,Aluno-747,2011,12,Feminino,Agata
2023,RA-827,Aluno-827,2012,11,Feminino,Ametista
2023,RA-1059,Aluno-1059,2013,10,Masculino,Ametista
2023,RA-612,Aluno-612,2012,11,Feminino,Topazio
2023,RA-1060,Aluno-1060,2012,11,Masculino,Ametista
2023,RA-665,Aluno-665,2011,12,Feminino,Agata
2023,RA-829,Aluno-829,2014,9,Feminino,Topazio
2023,RA-1061,Aluno-1061,2013,10,Masculino,Topazio
2023,RA-1062,Aluno-1062,2014,9,Masculino,Ametista
2023,RA-615,Aluno-615,2013,10,Feminino,Ametista
2023,RA-833,Aluno-833,2013,10,Masculino,Ametista
2023,RA-630,Aluno-630,2013,10,Masculino,Ametista
2023,RA-752,Aluno-752,2011,12,Feminino,Topazio
2023,RA-777,Aluno-777,2014,9,Feminino,Ametista
2023,RA-1063,Aluno-1063,2012,11,Masculino,Ametista
2023,RA-764,Aluno-764,2014,9,Masculino,Ametista
2023,RA-1064,Aluno-1064,2013,10,Masculino,Topazio
2023,RA-1065,Aluno-1065,2013,10,Feminino,Topazio
2023,RA-772,Aluno-772,2011,12,Masculino,Quartzo
2023,RA-781,Aluno-781,2013,10,Feminino,Topazio
2023,RA-1066,Aluno-1066,2013,10,Feminino,Ametista
2023,RA-1067,Aluno-1067,2013,10,Masculino,Agata
2023,RA-834,Aluno-834,2013,10,Masculino,Topazio
2023,RA-722,Aluno-722,2013,10,Feminino,Ametista
2023,RA-1068,Aluno-1068,2013,10,Masculino,Topazio
2023,RA-796,Aluno-796,2012,11,Feminino,Ametista
2023,RA-1069,Aluno-1069,2012,11,Masculino,Ametista
2023,RA-797,Aluno-797,2012,11,Masculino,Ametista
2023,RA-647,Aluno-647,2012,11,Feminino,Ametista
2023,RA-814,Aluno-814,2013,10,Masculino,Topazio
2023,RA-652,Aluno-652,2013,10,Feminino,Ametista
2023,RA-816,Aluno-816,2013,10,Feminino,Topazio
2023,RA-640,Aluno-640,2011,12,Feminino,Agata
2023,RA-810,Aluno-810,2014,9,Masculino,Ametista
2023,RA-643,Aluno-643,2012,11,Masculino,Ametista
2023,RA-819,Aluno-819,2014,9,Masculino,Ametista
2023,RA-1070,Aluno-1070,2012,11,Masculino,Agata
2023,RA-813,Aluno-813,2014,9,Masculino,Ametista
2023,RA-636,Aluno-636,2012,11,Masculino,Agata
2023,RA-798,Aluno-798,2012,11,Masculino,Ametista
2023,RA-799,Aluno-799,2012,11,Feminino,Topazio
2023,RA-815,Aluno-815,2013,10,Masculino,Agata
2023,RA-637,Aluno-637,2012,11,Feminino,Topazio
2023,RA-638,Aluno-638,2013,10,Feminino,Ametista
2023,RA-801,Aluno-801,2013,10,Masculino,Agata
2023,RA-802,Aluno-802,2013,10,Masculino,Topazio
2023,RA-1071,Aluno-1071,2012,11,Masculino,Agata
2023,RA-817,Aluno-817,2014,9,Feminino,Ametista
2023,RA-818,Aluno-818,2015,8,Masculino,Ametista
2023,RA-804,Aluno-804,2012,11,Masculino,Ametista
2023,RA-645,Aluno-645,2012,11,Feminino,Ametista
2023,RA-479,Aluno-479,2012,11,Masculino,Topazio
2023,RA-493,Aluno-493,2013,10,Feminino,Ametista
2023,RA-1072,Aluno-1072,2011,12,Masculino,Topazio
2023,RA-536,Aluno-536,2012,11,Feminino,Ametista
2023,RA-1073,Aluno-1073,2011,12,Feminino,Agata
2023,RA-494,Aluno-494,2011,12,Feminino,Ametista
2023,RA-496,Aluno-496,2011,12,Masculino,Agata
2023,RA-497,Aluno-497,2009,14,Feminino,Quartzo
2023,RA-1074,Aluno-1074,2010,13,Feminino,Agata
2023,RA-486,Aluno-486,2012,11,Feminino,Ametista
2023,RA-1075,Aluno-1075,2010,13,Feminino,Agata
2023,RA-578,Aluno-578,2012,11,Masculino,Topazio
2023,RA-513,Aluno-513,2013,10,Masculino,Topazio
2023,RA-487,Aluno-487,2012,11,Feminino,Topazio
2023,RA-1076,Aluno-1076,2011,12,Feminino,Ametista
2023,RA-490,Aluno-490,2012,11,Feminino,Ametista
2023,RA-491,Aluno-491,2011,12,Masculino,Ametista
2023,RA-1077,Aluno-1077,2012,11,Masculino,Ametista
2023,RA-484,Aluno-484,2011,12,Masculino,Quartzo
2023,RA-508,Aluno-508,2012,11,Masculino,Ametista
2023,RA-495,Aluno-495,2011,12,Masculino,Ametista
2023,RA-1078,Aluno-1078,2009,14,Masculino,Agata
2023,RA-340,Aluno-340,2011,12,Masculino,Ametista
2023,RA-1079,Aluno-1079,2010,13,Masculino,Agata
2023,RA-1080,Aluno-1080,2011,12,Masculino,Agata
2023,RA-1081,Aluno-1081,2009,14,Feminino,Ametista
2023,RA-1082,Aluno-1082,2011,12,Feminino,Ametista
2023,RA-1083,Aluno-1083,2013,10,Feminino,Topazio
2023,RA-531,Aluno-531,2012,11,Masculino,Topazio
2023,RA-1084,Aluno-1084,2012,11,Feminino,Ametista
2023,RA-516,Aluno-516,2013,10,Masculino,Topazio
2023,RA-348,Aluno-348,2010,13,Masculino,Agata
2023,RA-1085,Aluno-1085,2011,12,Feminino,Agata
2023,RA-1086,Aluno-1086,2011,12,Feminino,Ametista
2023,RA-1087,Aluno-1087,2011,12,Feminino,Ametista
2023,RA-509,Aluno-509,2010,13,Feminino,Ametista
2023,RA-499,Aluno-499,2012,11,Masculino,Ametista
2023,RA-500,Aluno-500,2012,11,Feminino,Topazio
2023,RA-1088,Aluno-1088,2010,13,Masculino,Ametista
2023,RA-1089,Aluno-1089,2012,11,Feminino,Ametista
2023,RA-1090,Aluno-1090,2010,13,Masculino,Ametista
2023,RA-503,Aluno-503,2012,11,Masculino,Topazio
2023,RA-1091,Aluno-1091,2011,12,Masculino,Topazio
2023,RA-1092,Aluno-1092,2011,12,Masculino,Ametista
2023,RA-1093,Aluno-1093,2012,11,Masculino,Topazio
2023,RA-1094,Aluno-1094,2011,12,Feminino,Topazio
2023,RA-1095,Aluno-1095,2010,13,Masculino,Agata
2023,RA-324,Aluno-324,2012,11,Feminino,Ametista
2023,RA-350,Aluno-350,2011,12,Feminino,Ametista
2023,RA-517,Aluno-517,2010,13,Feminino,Agata
2023,RA-325,Aluno-325,2012,11,Masculino,Agata
2023,RA-518,Aluno-518,2012,11,Masculino,Ametista
2023,RA-530,Aluno-530,2012,11,Masculino,Ametista
2023,RA-524,Aluno-524,2011,12,Masculino,Ametista
2023,RA-1096,Aluno-1096,2012,11,Feminino,Topazio
2023,RA-526,Aluno-526,2010,13,Masculino,Topazio
2023,RA-528,Aluno-528,2011,12,Masculino,Ametista
2023,RA-534,Aluno-534,2010,13,Masculino,Quartzo
2023,RA-1097,Aluno-1097,2009,14,Masculino,Agata
2023,RA-1098,Aluno-1098,2010,13,Feminino,Ametista
2023,RA-506,Aluno-506,2010,13,Masculino,Ametista
2023,RA-1099,Aluno-1099,2010,13,Feminino,Ametista
2023,RA-1100,Aluno-1100,2012,11,Masculino,Topazio
2023,RA-1101,Aluno-1101,2013,10,Masculino,Agata
2023,RA-1102,Aluno-1102,2012,11,Masculino,Topazio
2023,RA-363,Aluno-363,2010,13,Masculino,Agata
2023,RA-1103,Aluno-1103,2012,11,Masculino,Ametista
2023,RA-539,Aluno-539,2011,12,Feminino,Ametista
2023,RA-540,Aluno-540,2012,11,Feminino,Topazio
2023,RA-574,Aluno-574,2012,11,Masculino,Ametista
2023,RA-369,Aluno-369,2011,12,Masculino,Agata
2023,RA-375,Aluno-375,2011,12,Masculino,Ametista
2023,RA-376,Aluno-376,2010,13,Feminino,Ametista
2023,RA-535,Aluno-535,2012,11,Feminino,Topazio
2023,RA-547,Aluno-547,2011,12,Feminino,Agata
2023,RA-548,Aluno-548,2010,13,Masculino,Ametista
2023,RA-538,Aluno-538,2009,14,Masculino,Agata
2023,RA-365,Aluno-365,2012,11,Feminino,Topazio
2023,RA-559,Aluno-559,2011,12,Masculino,Ametista
2023,RA-1104,Aluno-1104,2010,13,Feminino,Ametista
2023,RA-563,Aluno-563,2011,12,Feminino,Ametista
2023,RA-573,Aluno-573,2011,12,Masculino,Ametista
2023,RA-551,Aluno-551,2010,13,Feminino,Ametista
2023,RA-566,Aluno-566,2010,13,Feminino,Ametista
2023,RA-555,Aluno-555,2010,13,Masculino,Quartzo
2023,RA-373,Aluno-373,2011,12,Masculino,Agata
2023,RA-1105,Aluno-1105,2010,13,Feminino,Agata
2023,RA-546,Aluno-546,2011,12,Feminino,Agata
2023,RA-557,Aluno-557,2012,11,Masculino,Topazio
2023,RA-1106,Aluno-1106,2011,12,Masculino,Ametista
2023,RA-558,Aluno-558,2008,15,Masculino,Agata
2023,RA-560,Aluno-560,2011,12,Masculino,Quartzo
2023,RA-1107,Aluno-1107,2010,13,Feminino,Ametista
2023,RA-1108,Aluno-1108,2010,13,Masculino,Agata
2023,RA-542,Aluno-542,2011,12,Feminino,Ametista
2023,RA-543,Aluno-543,2012,11,Feminino,Ametista
2023,RA-556,Aluno-556,2011,12,Feminino,Ametista
2023,RA-1109,Aluno-1109,2009,14,Masculino,Agata
2023,RA-389,Aluno-389,2011,12,Masculino,Agata
2023,RA-1110,Aluno-1110,2011,12,Feminino,Ametista
2023,RA-568,Aluno-568,2008,15,Masculino,Agata
2023,RA-562,Aluno-562,2011,12,Feminino,Agata
2023,RA-1111,Aluno-1111,2012,11,Feminino,Agata
2023,RA-1112,Aluno-1112,2011,12,Masculino,Ametista
2023,RA-525,Aluno-525,2011,12,Feminino,Ametista
2023,RA-357,Aluno-357,2010,13,Masculino,Topazio
2023,RA-583,Aluno-583,2010,13,Feminino,Ametista
2023,RA-584,Aluno-584,2012,11,Feminino,Ametista
2023,RA-586,Aluno-586,2012,11,Feminino,Topazio
2023,RA-1113,Aluno-1113,2011,12,Masculino,Quartzo
2023,RA-413,Aluno-413,2010,13,Feminino,Agata
2023,RA-599,Aluno-599,2012,11,Masculino,Topazio
2023,RA-1114,Aluno-1114,2011,12,Feminino,Ametista
2023,RA-401,Aluno-401,2010,13,Feminino,Agata
2023,RA-1115,Aluno-1115,2012,11,Feminino,Agata
2023,RA-1116,Aluno-1116,2009,14,Masculino,Agata
2023,RA-604,Aluno-604,2012,11,Feminino,Topazio
2023,RA-605,Aluno-605,2010,13,Feminino,Ametista
2023,RA-668,Aluno-668,2011,12,Masculino,Agata
2023,RA-1117,Aluno-1117,2012,11,Feminino,Topazio
2023,RA-1118,Aluno-1118,2010,13,Feminino,Ametista
2023,RA-610,Aluno-610,2013,10,Feminino,Topazio
2023,RA-409,Aluno-409,2011,12,Feminino,Ametista
2023,RA-466,Aluno-466,2009,14,Masculino,Agata
2023,RA-760,Aluno-760,2011,12,Masculino,Agata
2023,RA-404,Aluno-404,2010,13,Feminino,Agata
2023,RA-590,Aluno-590,2012,11,Feminino,Ametista
2023,RA-469,Aluno-469,2011,12,Feminino,Ametista
2023,RA-1119,Aluno-1119,2010,13,Feminino,Ametista
2023,RA-1120,Aluno-1120,2012,11,Feminino,Topazio
2023,RA-472,Aluno-472,2010,13,Feminino,Agata
2023,RA-1121,Aluno-1121,2012,11,Masculino,Topazio
2023,RA-1122,Aluno-1122,2012,11,Masculino,Ametista
2023,RA-438,Aluno-438,2012,11,Masculino,Agata
2023,RA-408,Aluno-408,2010,13,Feminino,Ametista
2023,RA-1123,Aluno-1123,2010,13,Masculino,Agata
2023,RA-1124,Aluno-1124,2009,14,Feminino,Agata
2023,RA-623,Aluno-623,2009,14,Masculino,Ametista
2023,RA-661,Aluno-661,2011,12,Masculino,Agata
2023,RA-626,Aluno-626,2011,12,Masculino,Ametista
2023,RA-433,Aluno-433,2010,13,Masculino,Agata
2023,RA-614,Aluno-614,2010,13,Masculino,Topazio
2023,RA-434,Aluno-434,2011,12,Masculino,Ametista
2023,RA-603,Aluno-603,2011,12,Masculino,Agata
2023,RA-436,Aluno-436,2011,12,Masculino,Quartzo
2023,RA-616,Aluno-616,2010,13,Masculino,Quartzo
2023,RA-437,Aluno-437,2009,14,Masculino,Agata
2023,RA-1125,Aluno-1125,2012,11,Feminino,Agata
2023,RA-619,Aluno-619,2011,12,Feminino,Ametista
2023,RA-620,Aluno-620,2010,13,Masculino,Ametista
2023,RA-1126,Aluno-1126,2011,12,Feminino,nao_informado
2023,RA-1127,Aluno-1127,2012,11,Feminino,Topazio
2023,RA-1128,Aluno-1128,2011,12,Masculino,Agata
2023,RA-1129,Aluno-1129,2012,11,Masculino,Ametista
2023,RA-1130,Aluno-1130,2012,11,Masculino,Topazio
2023,RA-1131,Aluno-1131,2011,12,Feminino,Topazio
2023,RA-1132,Aluno-1132,2011,12,Masculino,Agata
2023,RA-1133,Aluno-1133,2013,10,Feminino,Topazio
2023,RA-1134,Aluno-1134,2011,12,Masculino,Ametista
2023,RA-618,Aluno-618,2009,14,Masculino,Agata
2023,RA-631,Aluno-631,2010,13,Masculino,Quartzo
2023,RA-646,Aluno-646,2009,14,Masculino,Topazio
2023,RA-451,Aluno-451,2009,14,Feminino,Topazio
2023,RA-1135,Aluno-1135,2011,12,Masculino,Ametista
2023,RA-649,Aluno-649,2010,13,Feminino,Ametista
2023,RA-651,Aluno-651,2012,11,Feminino,Ametista
2023,RA-1136,Aluno-1136,2009,14,Feminino,Agata
2023,RA-653,Aluno-653,2011,12,Feminino,Ametista
2023,RA-456,Aluno-456,2010,13,Feminino,Ametista
2023,RA-655,Aluno-655,2010,13,Feminino,Topazio
2023,RA-656,Aluno-656,2011,12,Feminino,Agata
2023,RA-657,Aluno-657,2010,13,Feminino,Topazio
2023,RA-644,Aluno-644,2011,12,Feminino,Agata
2023,RA-461,Aluno-461,2010,13,Feminino,Ametista
2023,RA-632,Aluno-632,2012,11,Feminino,Ametista
2023,RA-633,Aluno-633,2011,12,Feminino,Agata
2023,RA-1137,Aluno-1137,2013,10,Feminino,Topazio
2023,RA-1138,Aluno-1138,2011,12,Feminino,Topazio
2023,RA-1139,Aluno-1139,2012,11,Masculino,Ametista
2023,RA-1140,Aluno-1140,2012,11,Feminino,Ametista
2023,RA-445,Aluno-445,2010,13,Masculino,Ametista
2023,RA-1141,Aluno-1141,2011,12,Feminino,Ametista
2023,RA-639,Aluno-639,2012,11,Feminino,Ametista
2023,RA-1142,Aluno-1142,2012,11,Feminino,Topazio
2023,RA-642,Aluno-642,2012,11,Feminino,Topazio
2023,RA-658,Aluno-658,2012,11,Feminino,Topazio
2023,RA-588,Aluno-588,2013,10,Feminino,Topazio
2023,RA-662,Aluno-662,2011,12,Feminino,Agata
2023,RA-403,Aluno-403,2010,13,Masculino,Ametista
2023,RA-591,Aluno-591,2011,12,Masculino,Ametista
2023,RA-592,Aluno-592,2012,11,Feminino,Ametista
2023,RA-602,Aluno-602,2011,12,Masculino,Topazio
2023,RA-666,Aluno-666,2012,11,Masculino,Topazio
2023,RA-667,Aluno-667,2011,12,Masculino,Agata
2023,RA-422,Aluno-422,2010,13,Masculino,Quartzo
2023,RA-595,Aluno-595,2010,13,Masculino,Quartzo
2023,RA-423,Aluno-423,2010,13,Feminino,Agata
2023,RA-669,Aluno-669,2011,12,Masculino,Ametista
2023,RA-670,Aluno-670,2012,11,Feminino,Topazio
2023,RA-609,Aluno-609,2011,12,Masculino,Agata
2023,RA-326,Aluno-326,2010,13,Feminino,Topazio
2023,RA-179,Aluno-179,2010,13,Masculino,Topazio
2023,RA-1143,Aluno-1143,2008,15,Feminino,Agata
2023,RA-330,Aluno-330,2008,15,Feminino,Agata
2023,RA-332,Aluno-332,2009,14,Masculino,Topazio
2023,RA-199,Aluno-199,2009,14,Masculino,Ametista
2023,RA-1144,Aluno-1144,2010,13,Feminino,Ametista
2023,RA-352,Aluno-352,2011,12,Masculino,Ametista
2023,RA-1145,Aluno-1145,2012,11,Feminino,Ametista
2023,RA-1146,Aluno-1146,2008,15,Feminino,Agata
2023,RA-331,Aluno-331,2010,13,Feminino,Ametista
2023,RA-227,Aluno-227,2010,13,Masculino,Ametista
2023,RA-247,Aluno-247,2009,14,Feminino,Ametista
2023,RA-343,Aluno-343,2008,15,Masculino,Agata
2023,RA-1147,Aluno-1147,2009,14,Feminino,Ametista
2023,RA-345,Aluno-345,2009,14,Masculino,Agata
2023,RA-336,Aluno-336,2009,14,Masculino,Quartzo
2023,RA-346,Aluno-346,2012,11,Masculino,Ametista
2023,RA-1148,Aluno-1148,2011,12,Feminino,Ametista
2023,RA-1149,Aluno-1149,2009,14,Feminino,Ametista
2023,RA-1150,Aluno-1150,2007,16,Masculino,Ametista
2023,RA-1151,Aluno-1151,2011,12,Feminino,Ametista
2023,RA-356,Aluno-356,2010,13,Masculino,Agata
2023,RA-1152,Aluno-1152,2009,14,Masculino,Agata
2023,RA-221,Aluno-221,2008,15,Masculino,Agata
2023,RA-359,Aluno-359,2010,13,Feminino,Ametista
2023,RA-360,Aluno-360,2010,13,Feminino,Quartzo
2023,RA-338,Aluno-338,2010,13,Masculino,Topazio
2023,RA-339,Aluno-339,2011,12,Feminino,Ametista
2023,RA-353,Aluno-353,2011,12,Feminino,Topazio
2023,RA-1153,Aluno-1153,2009,14,Feminino,Ametista
2023,RA-183,Aluno-183,2009,14,Feminino,Ametista
2023,RA-342,Aluno-342,2008,15,Feminino,Ametista
2023,RA-187,Aluno-187,2010,13,Feminino,Ametista
2023,RA-190,Aluno-190,2009,14,Feminino,Agata
2023,RA-347,Aluno-347,2010,13,Feminino,Ametista
2023,RA-234,Aluno-234,2009,14,Masculino,Agata
2023,RA-1154,Aluno-1154,2010,13,Masculino,Ametista
2023,RA-249,Aluno-249,2008,15,Masculino,Quartzo
2023,RA-380,Aluno-380,2009,14,Masculino,Quartzo
2023,RA-250,Aluno-250,2010,13,Feminino,Ametista
2023,RA-367,Aluno-367,2010,13,Feminino,Ametista
2023,RA-1155,Aluno-1155,2009,14,Feminino,Ametista
2023,RA-1156,Aluno-1156,2011,12,Feminino,Ametista
2023,RA-368,Aluno-368,2009,14,Masculino,Quartzo
2023,RA-387,Aluno-387,2009,14,Masculino,Quartzo
2023,RA-388,Aluno-388,2008,15,Feminino,Quartzo
2023,RA-374,Aluno-374,2010,13,Feminino,Ametista
2023,RA-377,Aluno-377,2010,13,Feminino,Ametista
2023,RA-223,Aluno-223,2009,14,Feminino,Quartzo
2023,RA-236,Aluno-236,2010,13,Feminino,Ametista
2023,RA-362,Aluno-362,2010,13,Feminino,Agata
2023,RA-381,Aluno-381,2009,14,Masculino,Quartzo
2023,RA-364,Aluno-364,2011,12,Masculino,Ametista
2023,RA-382,Aluno-382,2008,15,Masculino,Agata
2023,RA-383,Aluno-383,2011,12,Masculino,Ametista
2023,RA-384,Aluno-384,2010,13,Feminino,Agata
2023,RA-1157,Aluno-1157,2009,14,Masculino,Ametista
2023,RA-386,Aluno-386,2009,14,Masculino,Quartzo
2023,RA-260,Aluno-260,2009,14,Feminino,Topazio
2023,RA-390,Aluno-390,2010,13,Feminino,Agata
2023,RA-1158,Aluno-1158,2009,14,Feminino,Agata
2023,RA-391,Aluno-391,2010,13,Feminino,Agata
2023,RA-1159,Aluno-1159,2010,13,Feminino,Quartzo
2023,RA-392,Aluno-392,2008,15,Masculino,Agata
2023,RA-1160,Aluno-1160,2010,13,Masculino,Agata
2023,RA-1161,Aluno-1161,2010,13,Feminino,Ametista
2023,RA-395,Aluno-395,2011,12,Feminino,Ametista
2023,RA-450,Aluno-450,2009,14,Masculino,Agata
2023,RA-463,Aluno-463,2010,13,Feminino,Agata
2023,RA-298,Aluno-298,2009,14,Masculino,Agata
2023,RA-464,Aluno-464,2009,14,Feminino,Agata
2023,RA-465,Aluno-465,2011,12,Masculino,Topazio
2023,RA-442,Aluno-442,2011,12,Feminino,Agata
2023,RA-300,Aluno-300,2008,15,Masculino,Quartzo
2023,RA-467,Aluno-467,2009,14,Feminino,Agata
2023,RA-468,Aluno-468,2009,14,Masculino,Quartzo
2023,RA-1162,Aluno-1162,2009,14,Feminino,Ametista
2023,RA-470,Aluno-470,2009,14,Feminino,Agata
2023,RA-474,Aluno-474,2009,14,Masculino,Quartzo
2023,RA-476,Aluno-476,2010,13,Feminino,Agata
2023,RA-478,Aluno-478,2010,13,Feminino,Agata
2023,RA-410,Aluno-410,2008,15,Masculino,Agata
2023,RA-411,Aluno-411,2010,13,Feminino,Ametista
2023,RA-412,Aluno-412,2010,13,Feminino,Ametista
2023,RA-400,Aluno-400,2008,15,Masculino,Agata
2023,RA-414,Aluno-414,2010,13,Feminino,Ametista
2023,RA-415,Aluno-415,2011,12,Feminino,Ametista
2023,RA-1163,Aluno-1163,2009,14,Masculino,Ametista
2023,RA-273,Aluno-273,2008,15,Feminino,Agata
2023,RA-471,Aluno-471,2009,14,Feminino,Agata
2023,RA-416,Aluno-416,2010,13,Masculino,Topazio
2023,RA-417,Aluno-417,2009,14,Feminino,Topazio
2023,RA-305,Aluno-305,2008,15,Masculino,Agata
2023,RA-418,Aluno-418,2012,11,Feminino,Topazio
2023,RA-419,Aluno-419,2010,13,Feminino,Ametista
2023,RA-421,Aluno-421,2011,12,Masculino,Topazio
2023,RA-407,Aluno-407,2009,14,Masculino,Ametista
2023,RA-425,Aluno-425,2010,13,Masculino,Topazio
2023,RA-426,Aluno-426,2008,15,Feminino,Agata
2023,RA-430,Aluno-430,2009,14,Masculino,Ametista
2023,RA-1164,Aluno-1164,2010,13,Masculino,Agata
2023,RA-1165,Aluno-1165,2011,12,Feminino,Ametista
2023,RA-432,Aluno-432,2008,15,Feminino,Agata
2023,RA-303,Aluno-303,2008,15,Masculino,Quartzo
2023,RA-420,Aluno-420,2011,12,Feminino,Ametista
2023,RA-1166,Aluno-1166,2008,15,Feminino,Ametista
2023,RA-1167,Aluno-1167,2007,16,Masculino,Agata
2023,RA-424,Aluno-424,2010,13,Feminino,Ametista
2023,RA-398,Aluno-398,2012,11,Feminino,Ametista
2023,RA-399,Aluno-399,2010,13,Feminino,Ametista
2023,RA-428,Aluno-428,2009,14,Masculino,Ametista
2023,RA-315,Aluno-315,2009,14,Feminino,Quartzo
2023,RA-402,Aluno-402,2010,13,Feminino,Agata
2023,RA-1168,Aluno-1168,2010,13,Feminino,Quartzo
2023,RA-613,Aluno-613,2009,14,Masculino,Agata
2023,RA-304,Aluno-304,2007,16,Masculino,Agata
2023,RA-457,Aluno-457,2010,13,Feminino,Topazio
2023,RA-307,Aluno-307,2008,15,Masculino,Agata
2023,RA-283,Aluno-283,2008,15,Masculino,Ametista
2023,RA-459,Aluno-459,2010,13,Masculino,Topazio
2023,RA-440,Aluno-440,2011,12,Masculino,Agata
2023,RA-443,Aluno-443,2009,14,Feminino,Agata
2023,RA-454,Aluno-454,2008,15,Masculino,Quartzo
2023,RA-444,Aluno-444,2011,12,Masculino,Quartzo
2023,RA-170,Aluno-170,2008,15,Feminino,Ametista
2023,RA-1169,Aluno-1169,2009,14,Feminino,Ametista
2023,RA-458,Aluno-458,2009,14,Masculino,Agata
2023,RA-1170,Aluno-1170,2009,14,Masculino,Agata
2023,RA-1171,Aluno-1171,2009,14,Masculino,Ametista
2023,RA-449,Aluno-449,2010,13,Feminino,Ametista
2023,RA-462,Aluno-462,2008,15,Feminino,Agata
2023,RA-176,Aluno-176,2009,14,Feminino,Topazio
2023,RA-178,Aluno-178,2009,14,Feminino,Ametista
2023,RA-193,Aluno-193,2010,13,Masculino,Ametista
2023,RA-1172,Aluno-1172,2007,16,Feminino,Ametista
2023,RA-180,Aluno-180,2010,13,Masculino,Topazio
2023,RA-181,Aluno-181,2009,14,Feminino,Ametista
2023,RA-195,Aluno-195,2009,14,Feminino,Ametista
2023,RA-196,Aluno-196,2010,13,Masculino,Ametista
2023,RA-211,Aluno-211,2009,14,Masculino,Topazio
2023,RA-197,Aluno-197,2009,14,Feminino,Ametista
2023,RA-229,Aluno-229,2010,13,Masculino,Topazio
2023,RA-186,Aluno-186,2009,14,Feminino,Ametista
2023,RA-189,Aluno-189,2008,15,Masculino,Ametista
